id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
782381119485089532,"Omar do Rio: Complete 1BDR 100m from Copacabana Beach and 300m from the Cardeal Arcoverde Metro, with 350mbps Internet and Full Kitchen (NSC 209/506)",6000862,Omar Do Rio,,Copacabana,-2.296.599,-4.317.861,Entire home/apt,961,1,0,,,125,307
23149225,Suíte em Ipanema - 50m da praia,172059617,Andrea,,Ipanema,-2.298.612,-431.956,Private room,140,1,99,2022-12-13,1.81,1,304
23106279,Ipanema Wonderful Apartment Private Pool,14001603,Pedro Felipe,,Ipanema,-2.298.323,-4.321.129,Entire home/apt,5450,4,88,2022-11-21,1.51,2,141
5093778,"Leblon , 3 blocks from the beach.",18288365,Marcos,,Leblon,-2.298.318,-4.322.266,Entire home/apt,741,2,19,2022-11-20,0.25,2,323
31165262,"Best spot, walk to the subway and  to the beach",232945115,Paloma,,Copacabana,-2.296.537,-4.318.181,Entire home/apt,426,4,35,2022-11-20,0.72,1,70
10381012,Pequeno conjugado silencioso Praia/Metrô,53437598,Luiz Carlos,,Copacabana,-2.298.084,-4.319.426,Entire home/apt,400,2,9,2022-09-13,0.14,1,28
11232006,Shared Room in Rio,55248222,Filipi E Jessica,,Santa Teresa,-2.291.857,-4.318.098,Shared room,122,2,25,2022-11-24,0.30,7,338
9853331,Amazing apartment in LEBLON,50141940,Elie,,Leblon,-2.298.135,-4.322.085,Entire home/apt,1286,3,181,2022-12-12,2.13,1,155
41177643,No Coração de Copacabana,147103314,Maria Lucia,,Copacabana,-2.296.631,-4.318.448,Entire home/apt,743,3,53,2022-12-11,1.49,3,58
24308975,Cozy apartment in Urca by the Sugar Loaf,182658916,Dilma,,Urca,-2.294.406,-4.316.127,Entire home/apt,169,5,30,2022-10-28,0.53,1,321
12665215,Apt. near maracana and subway,68810316,Ananda,,Tijuca,-2.293.175,-4.323.985,Entire home/apt,750,2,1,2022-01-02,0.08,1,358
4596068,Beautiful House in Rio de Janeiro,17964199,Andre,,Itanhangá,-22.988,-4.329.998,Entire home/apt,1143,3,0,,,1,362
37182830,Le Joux – Luxury 6 bedrooms villa in Jóa with Pool,277635751,Le Joux,,Joá,-2.301.057,-4.329.136,Entire home/apt,14000,3,4,2022-03-14,0.11,1,327
739066660079648729,Ocean front Artist Home with Firepit and Monkeys,376338383,Mark,,Vidigal,-229.958.782,-432.448.235,Private room,393,1,1,2022-12-14,1,1,173
37399230,"Acomodação Leme\Copacabana, o melhor do Leme.",7877198,Rosangela,,Leme,-2.296.351,-4.316.955,Entire home/apt,457,3,7,2022-09-08,0.17,1,327
39153219,2 quartos privativos praia barra para familia!,53461053,Ana Paula,,Barra da Tijuca,-2.301.182,-4.330.106,Private room,594,3,1,2022-09-04,0.25,5,146
37704524,Aconchego na  Barra para casal (Rock in Rio),53461053,Ana Paula,,Barra da Tijuca,-2.301.337,-4.330.254,Private room,500,3,2,2019-10-06,0.05,5,354
751553877069175589,Quarto Privativo com Banheiro Privativo,54955488,Graciane,,São Francisco Xavier,-2.290.528,-4.324.297,Private room,243,1,2,2022-11-27,1.28,4,358
604389813610706045,casa no centro de Campo Grande com estacionamento,162346288,Leandro,,Campo Grande,-2.290.531,-4.354.934,Entire home/apt,90,2,0,,,2,331
27904435,Adorable Spacious Ipanema Studio - Outdoor Space,210776988,Maria Helena,,Ipanema,-2.298.417,-4.320.363,Entire home/apt,929,5,16,2022-05-31,0.31,1,15
17250828,Confortável 2 quartos na beira prai,105780566,Gustavo,,Barra da Tijuca,-2.301.137,-4.333.558,Entire home/apt,404,2,26,2022-11-06,0.41,1,155
21176607,Flat vista deslumbrante Barra da Tijuca,109622545,Marcelo Chrispim,,Barra da Tijuca,-230.106,-4.335.538,Entire home/apt,834,1,113,2022-12-18,1.79,2,190
31941124,Linda Casa na Barra da Tijuca.,12129205,Erida,,Barra da Tijuca,-2.300.904,-4.329.586,Private room,700,1,0,,,1,365
14281286,The Claridge Flat,87137087,Candida,,Leblon,-2.298.531,-4.322.678,Entire home/apt,500,1,13,2020-02-01,0.17,1,152
13900806,Parque Olímpico 2016 - Barra,82393794,Henrique,,Barra da Tijuca,-229.739,-4.339.909,Entire home/apt,920,7,0,,,1,364
42042286,Apartamento padrão ZONA SUL. Esquina à praia.,112138362,Adriel,,Copacabana,-2.298.337,-4.318.998,Entire home/apt,450,3,0,,,1,170
711502574441523984,Aconchego RJ,310239691,Selma,,Taquara,-2.291.508,-4.337.812,Entire home/apt,180,1,1,2022-09-11,0.27,2,361
641260417476689276,Quarto aconchegante no Jardim Botânico. 1,462377621,Francisco,,Jardim Botânico,-22.964.188,-432.210.287,Private room,146,2,6,2022-11-20,1.27,5,298
597673567957320741,Charmante chambre à Santa teresa,221372661,Roxane,,Santa Teresa,-2.291.544,-431.856,Private room,299,2,19,2022-12-14,2.65,4,318
707445111432962419,Apto à 20min do ROCK IN RIO! Em cond. fechado!,477897255,Leticia,,Recreio dos Bandeirantes,-2.300.498,-4.344.596,Entire home/apt,900,1,1,2022-09-11,0.27,1,365
53103867,MS21. Lindo apartamento no Arpoador.,137007102,FGibran,,Ipanema,-22.988,-4.318.965,Entire home/apt,1200,3,18,2022-12-11,1.39,20,113
754403403127612768,Suíte encrustada na floresta da tijuca,100122514,Erika,,Jardim Botânico,-22.961.367.786.693.500,-4.321.928.545.832.630,Private room,300,1,0,,,1,358
692835852012946386,Apartamento no Pechincha perto da Barra da Tijuca,261241434,Aldernei,,Pechincha,-2.293.041,-4.335.785,Entire home/apt,264,2,0,,,1,362
16527913,Quarto,108700921,Luciane,,Jardim Botânico,-2.296.203,-4.321.839,Private room,245,4,2,2022-09-11,0.17,3,83
14418688,Apartamento próximo ao Maracanã,53958727,Debora,,São Francisco Xavier,-2.290.268,-4.324.493,Entire home/apt,300,5,0,,,1,364
751361130358774781,Superbe appartement avec piscine vue sur le Christ,194993528,Yo,,Botafogo,-2.295.048,-4.319.224,Entire home/apt,2643,3,0,,,1,343
20638661,Tia Olímpia Suíte,2429057,Olimpia,,Barra da Tijuca,-2.298.605,-433.561,Private room,246,3,8,2022-12-11,0.12,3,170
16921717,Linda casa em condomínio na Barra da Tijuca!!!,60491540,Thaisa,,Barra da Tijuca,-229.957,-433.891,Entire home/apt,1100,3,9,2019-02-24,0.13,2,344
11048560,Rock in Rio - casarão para 13,13671687,Lilian,,Guaratiba,-229.561,-4.362.442,Entire home/apt,2500,2,0,,,1,28
743684583606221284,Lindo Apartamento na Taquara com Estacionamento,81296749,Fernando,,Taquara,-2.292.384,-4.337.225,Entire home/apt,325,4,0,,,1,94
670263384885687849,Suíte com cama de solteiro,13388414,Marina,,Pechincha,-2.292.821,-4.335.808,Private room,75,1,4,2022-11-14,01.03,1,172
10133721,Awesome room with a wonderful viewo,51823906,Denise,,Joá,-2.301.054,-432.948,Private room,650,1,2,2016-07-26,0.02,1,363
46836369,Casa  Mar Paquetá,187359934,Viviane,,Paquetá,-2.275.465,-4.311.207,Entire home/apt,450,2,13,2022-12-08,1.60,1,50
44299120,Rio com Aconchego e Vista Frontal do Mar(21ºandar),101103778,Alexandre,,Barra da Tijuca,-2.301.098,-4.336.505,Entire home/apt,836,3,27,2022-12-13,1.64,1,313
46468976,APARTAMENTO BARRA DA TIJUCA PARK OLÍMPICO,47584281,Renato,,Jacarepaguá,-2.296.961,-4.339.283,Entire home/apt,690,1,0,,,118,363
42402016,Casa  ao lado do desfile das escolas de samba,337453758,Claudia,,Centro,-2.290.756,-4.319.696,Private room,85,11,0,,,1,180
28832583,Guto's Flat,75392628,Gustavo,,Jacarepaguá,-2.296.551,-4.340.304,Private room,200,1,5,2019-11-24,0.13,1,177
14168087,Acomod.próximas ao Parque Olímpico,85736001,Patrícia,,Vargem Pequena,-2.298.641,-4.345.498,Shared room,486,10,0,,,1,362
10751409,Studio privado em amplo jardim com piscina,46669342,Ion,,Santa Teresa,-2.291.518,-4.319.149,Entire home/apt,283,3,230,2022-12-19,2.77,2,292
46878260,Lapa - Conforto e praticidade,378701501,Erika,,Santa Teresa,-2.291.434,-4.319.144,Entire home/apt,234,2,56,2022-11-21,2.32,2,111
789046987008088736,Linda mansão com piscina e churrasqueira,260455687,Iris,,Anil,-22.961.800.844.422.200,-4.333.887.447.424.240,Entire home/apt,240,1,0,,,3,353
642013102009276598,A BOSSA' do Baixo Leblon / Leblon Bleu,171632668,Andre Luiz,,Leblon,-2.298.845,-43.227,Entire home/apt,657,2,9,2022-12-23,1.48,2,293
41861212,RESIDENCIAL RIO COMPRIDO SUÍTE 04,63954449,Jorge,,Rio Comprido,-2.292.412,-4.320.878,Private room,76,7,1,2020-02-27,0.03,7,302
38783056,Apartamento claro arejado Condomínio excepcional.,20013969,Sipriano,,Recreio dos Bandeirantes,-2.299.172,-4.342.057,Entire home/apt,119,7,0,,,2,49
715266833625416248,Quarto particular em encantador apt na Lapa,142781510,Marta,,Centro,-2.291.417,-4.318.529,Private room,218,2,8,2022-12-11,2.29,3,2
53625718,Apartamento inteiro em Jacarepaguá (Taquara),110874060,Gabrielle,,Taquara,-2.291.883,-4.339.453,Entire home/apt,146,1,2,2022-09-11,0.54,3,362
45703100,Lindo estudio com excelente localização,257601767,Raquel Grama,,Copacabana,-229.664,-4.318.356,Entire home/apt,640,3,9,2021-09-08,0.34,46,303
44357318,Nossa casa.,329043714,Francineide,,Tijuca,-2.291.963,-4.321.846,Private room,299,1,0,,,1,289
22160650,Penthouse Sugarloaf #200C,224192,David,,Copacabana,-2.298.389,-4.319.023,Entire home/apt,3300,3,1,2021-09-07,0.06,21,130
13273653,Excelente Casa para as Olimpíadas!,74795490,Thiago,,Recreio dos Bandeirantes,-2.300.678,-4.349.294,Entire home/apt,4223,10,0,,,1,363
707237287277352054,Apartamento maravilhoso à 15min do Rock in Rio,477844837,Alex,,Anil,-229.577.181,-433.429.122,Entire home/apt,600,3,1,2022-09-12,0.28,1,243
52620500,"Apartamento mega aconchegante, para você , sua família e amigos aproveitarem o que tem de melhor no metro quadrado mais caro do Rio de Janeiro !
praias , teatro,shopping e muito mais tudo no mesma quadra .",425965506,Caroline,,Leblon,-2.298.186,-4.321.602,Entire home/apt,339,4,32,2022-12-06,2.35,1,13
687688131508686727,A Queen on Tatami with Garden & Forest View Suite.,98759619,Llan,,Barra da Tijuca,-2.300.324,-4.329.621,Private room,1548,2,0,,,2,365
2717072,3 Suite House - vista do costão awesome ocean view,13903917,George,,Barra de Guaratiba,-2.307.262,-4.356.787,Entire home/apt,761,2,94,2022-11-15,0.89,4,343
40522754,Copacabana/Leme Cozy Apartment,11070008,BlissRio,,Leme,-2.296.336,-4.317.072,Entire home/apt,579,3,40,2022-11-27,1.10,7,163
48505313,"Casa de Canal 20 pessoas , Barra da Tijuca",8975746,Line Rio,,Barra da Tijuca,-2.301.205,-4.329.976,Entire home/apt,25000,1,0,,,74,0
29788751,"Casa de Canal 20 pessoas , Barra da Tijuca",10783448,Witt Logistica,,Barra da Tijuca,-2.301.233,-4.329.767,Entire home/apt,3829,2,12,2022-11-06,0.26,3,322
45829294,Quarto Duplo - Casinha Tropical Tijuca,41846354,Reynaldo,,Tijuca,-229.252,-4.322.143,Private room,183,1,5,2022-10-31,0.40,6,248
26805395,Flat na Barra da Tijuca de Frente para Praia.,134675857,Leandro,,Barra da Tijuca,-2.301.122,-4.338.227,Entire home/apt,800,3,18,2020-02-08,0.35,1,361
29844240,Charmoso Loft na Urca,12023444,Rachel,,Urca,-2.294.966,-4.316.268,Entire home/apt,386,3,23,2022-11-15,0.47,3,17
32475418,Ávila House,235241011,Ávila,,Grajaú,-2.292.664,-4.326.597,Private room,100,1,0,,,2,323
703445927219767915,"Quarto grande no pechincha. 
Próximo à Barra.",243312629,Bruno,,Pechincha,-2.293.278.242.125.470,-43.357.077.801.783,Private room,121,1,2,2022-12-04,1.46,1,361
697032292329132250,Quarto confortável na Floresta com muita Paz,5416871,Doris,,Alto da Boa Vista,-229.629.829,-432.749.745,Private room,200,3,1,2022-09-05,0.26,1,363
137002,"Very sophisticated in the mettle of Leblon, av. Cupertino",635510,Gilberto,,Leblon,-2.298.251,-4.322.108,Entire home/apt,3458,2,36,2022-12-04,0.26,7,174
766001930612664896,Apartamento  Barra  2 quartos,457729166,Rosangela,,Barra da Tijuca,-22.989.344,-433.653.659,Entire home/apt,686,4,0,,,3,332
9880516,Quarto p/ temporada perto Maracanã,50835089,João Paulo De Araujo,,Vila Isabel,-2.292.285,-4.323.652,Private room,113,7,0,,,1,364
40669102,Quarto sala em Copacabana,54228087,Carlos,,Copacabana,-229.661,-4.318.287,Entire home/apt,550,10,5,2022-09-14,0.14,2,178
52423269,LUXOBRASIL #RJ02 Casa Pedra da Gávea 04 Quartos Joá Aluguel de Temporada,70646886,LuxoBrasil,,Joá,-2.300.832,-4.329.072,Entire home/apt,3630,1,0,,,32,331
43148433,Américas Copacabana Hotel,318396893,Américas,,Copacabana,-2.297.081,-4.318.915,Hotel room,0,2,0,,,1,0
44402677,A tranquilidade mora aqui,150114456,Luciana,,Botafogo,-2.295.095,-4.319.246,Private room,600,2,1,2022-01-02,0.08,1,365
47198706,Linda Cobertura Duplex com Jacuzzi,380791757,Juan,,Recreio dos Bandeirantes,-2.300.628,-4.344.244,Entire home/apt,1486,2,28,2022-11-14,1.16,1,355
723290344857378530,Apto em condomínio próximo ao Aeroporto Galeão,480883695,Luciane,,Moneró,-2.279.518,-4.319.779,Entire home/apt,124,1,8,2022-12-11,2.86,1,123
30492848,Apartamento inteiro na urca - ótima oportunidade,61669644,Raphael,,Urca,-2.295.035,-431.659,Entire home/apt,247,5,38,2022-06-30,0.78,1,182
704351990388007263,Apartamento no melhor ponto da praia do Leblon,12234892,Teresa,,Leblon,-2.298.794,-4.322.559,Entire home/apt,793,2,4,2022-12-04,1.56,1,124
608003507299164780,Lovely 3 bedroom condo with Pool & 24hour security,4590089,Rosy,,Recreio dos Bandeirantes,-2.301.042,-4.345.206,Entire home/apt,1500,2,3,2022-09-11,0.77,1,10
42690781,VISTA MAR COPACABANA BEACH !!!!,12902528,Lilien,,Copacabana,-2.297.427,-4.318.692,Entire home/apt,1200,3,0,,,13,314
14321248,Aconchegante,87562169,Ana,,Jacarepaguá,-229.734,-4.340.986,Private room,280,1,3,2022-11-13,0.78,1,365
43898231,"piscina,churrasqueira,local familiar segurança.",250390296,Elis,,Vargem Pequena,-2.299.087,-4.343.657,Private room,680,3,2,2022-09-12,0.17,1,358
30682924,Suite independente no Jardim Botânico,13535672,Nelci,,Jardim Botânico,-2.296.052,-4.321.846,Private room,395,1,46,2022-11-27,0.93,3,254
734790178774063344,Apto a 100 m da praia do Leme e vista para a mata,59793393,Julia Azanha,,Leme,-2.296.236,-4.316.793,Entire home/apt,807,3,0,,,1,15
49273130,Apê gostoso no Grajaú,6221795,Daniel,,Grajaú,-2.291.992,-4.326.457,Private room,51,2,0,,,1,365
22651682,"Ipanema luxo, varandas. 1004",152217261,Taina,,Ipanema,-229.826,-4.320.698,Entire home/apt,1550,1,41,2022-12-09,0.87,12,322
31436550,Apê completo - Rio de Janeiro,102155863,Carolina,,Taquara,-2.292.054,-4.338.804,Entire home/apt,230,90,0,,,1,172
782606175649748205,Loft Copanema,119692965,Romulo,,Copacabana,-229.812.377,-431.932.728,Entire home/apt,1000,3,0,,,1,364
744504037024679596,"Barra da Tijuca, confortável e rara oportunidade",484841306,Mariana,,Barra da Tijuca,-2.298.927,-4.335.142,Entire home/apt,1729,2,0,,,1,341
22968328,Cantinho da Economia 2.0,87922246,Lanna,,Recreio dos Bandeirantes,-2.300.373,-4.344.568,Private room,86,2,5,2022-06-30,0.08,4,362
49284824,Exclusiva suíte com  linda vista p/ montanha! 🇧🇷🌴❤️,48565359,Denise E Jay,,Vargem Pequena,-2.299.073,-4.347.749,Private room,399,1,17,2022-04-16,0.85,2,365
778234547359079440,Aconchegante apt. Recreio dos bandeirantes,461503447,Juliana,,Recreio dos Bandeirantes,-2.300.318,-4.344.645,Entire home/apt,729,3,0,,,1,10
53951513,Apartamento a 100 metros da Praia de Copacabana,129298767,Felipe,,Copacabana,-2.298.059,-4.319.025,Entire home/apt,566,2,47,2022-12-22,3.88,1,270
2338538,2 Bedroom Condo Mandala,11943784,Alfredo,,Barra da Tijuca,-2.300.278,-4.337.824,Entire home/apt,406,2,15,2022-11-15,0.18,1,347
49736172,"Estamos tudo alugado. Lamento
Não sei desativar",47500788,Robert,,São Conrado,-22.993,-4.325.693,Private room,100,30,0,,,4,1
575218085249067201,14 BEDS -Parque Olímpico/RioCentro/Barra da Tijuca,3308731,Luiz Gustavo,,Jacarepaguá,-2.297.262,-4.340.087,Entire home/apt,514,1,2,2022-12-12,0.55,8,361
702177350650694676,"suíte 2 na ilha da gigóia 
Barra da tijuca",476549848,Carlos Alberto Peregrino,,Barra da Tijuca,-2.300.322,-4.330.866,Private room,350,1,2,2022-09-12,0.54,2,364
22421246,Suíte aconchegante em Copacabana,63300025,Flávia,,Copacabana,-2.296.926,-4.318.801,Private room,550,3,2,2022-09-12,0.17,2,362
3403822,Reveillon Best  Location !!!,10871594,Ricardo,,Barra da Tijuca,-2.297.878,-4.340.782,Private room,590,4,14,2022-09-11,0.15,1,6
46820704,Hippie/Chic Apt Copacabana/Leme Edit,378161187,Mariana,,Leme,-2.296.251,-4.316.629,Entire home/apt,382,3,5,2022-04-30,0.35,1,57
7181409,Charming apartment in Leblon,37620298,Angela,,Cidade Nova,-2.291.049,-4.320.368,Entire home/apt,329,3,0,,,1,31
3066866,,15607447,Fernanda,,Tijuca,-2.292.886,-4.323.612,Entire home/apt,600,30,0,,,1,365
14729485,Leblon 3 quartos perto da praia e da Lagoa,8667796,Thaís,,Leblon,-2.298.139,-4.322.141,Entire home/apt,1400,2,16,2022-10-24,1.15,1,141
38868045,AS MAIS BELAS  PRAIAS do RIO DE JANEIRO.,11047737,Marcio Barros,,Recreio dos Bandeirantes,-2.302.439,-4.351.185,Entire home/apt,600,1,2,2022-11-13,0.56,1,304
13105933,apartamento em condominio resort Barra Sunday,72840648,Marcelo,,Recreio dos Bandeirantes,-2.299.951,-4.343.145,Entire home/apt,950,20,0,,,1,358
19406190,3 LUXURY bedrooms in front Ipanema Beach !,91654021,Daniel,,Ipanema,-2.298.712,-4.321.038,Entire home/apt,1269,158,0,,,145,365
20454153,Vista pro Mar - Posto 5,5490659,Atalia,,Copacabana,-2.297.983,-4.318.967,Entire home/apt,329,4,30,2022-12-14,0.51,1,39
6908006,Excelente 3 quartos 3 banheiros 2 vagas no Leblon,25067261,Emma,,Leblon,-2.298.171,-4.322.152,Entire home/apt,1446,10,19,2020-10-19,0.21,13,44
11859656,Linda Cobertura no Jardim Oceânico,63212459,Adriana,,Barra da Tijuca,-2.300.975,-4.330.454,Entire home/apt,2500,25,0,,,1,365
2575337,World Cup Near Maracanã - TIJUCA,13187538,Cristiane,,Tijuca,-229.196,-4.323.029,Entire home/apt,2500,1,0,,,1,365
783896983388940136,Apartamento no Leme,14509999,Paulo,,Leme,-2.296.272,-4.317.256,Entire home/apt,1200,3,0,,,3,364
765869507239629242,Belos quartos arquitetados,233418235,Luiz,,Maracanã,-2.291.755,-4.323.333,Private room,450,1,0,,,1,276
4725565,"Maravilhoso, melhor ponto Leblon!",15637811,Antonia,,Leblon,-2.298.525,-4.322.817,Entire home/apt,1414,5,24,2022-12-04,0.25,10,87
2897769,TIJUCA - PRÓX. METRÔ/FÁCIL ACESSO PRAIAS E CENTRO,14810503,Marcelle,,Tijuca,-2.292.533,-4.323.075,Entire home/apt,84,15,1,2017-12-27,0.02,4,257
49022536,"STUDIO LAMY91,  COPACABANA/IPANEMA, POSTO 5/6.",287184815,Edvaldo Lami Dantas,,Copacabana,-22.979.022.979.736.300,-4.319.028.854.370.110,Entire home/apt,647,5,0,,,2,129
2888236,Quiet place near Maracanã stadium,14760540,Alessandra,,Grajaú,-2.292.347,-4.326.555,Private room,130,1,0,,,1,358
6238810,Tranquilidade em Ótima  Localização,26922576,Maria Jose,,Jacarepaguá,-2.296.911,-4.341.553,Entire home/apt,300,2,1,2016-08-22,0.01,3,1
740544971219688231,|Copacabana| Quarto em apartamento aconchegante,484129194,Clara Host,,Copacabana,-2.296.628,-431.787,Private room,402,2,0,,,5,96
777270073476178834,Natal e Fim de ano em condomínio de luxo na Barra,462931014,Camila,,Jacarepaguá,-2.297.521,-4.337.414,Entire home/apt,1460,3,0,,,3,365
10801412,2 quartos. Melhor da Freguesia,24039934,Claudia,,Freguesia (Jacarepaguá),-2.293.844,-4.334.254,Entire home/apt,897,3,0,,,1,364
14588346,Casa de Juan. There's a place... Suite 4,84909629,Juan,,Itanhangá,-2.300.057,-4.330.868,Private room,179,2,12,2022-11-14,0.19,6,81
13042528,Konrads Ferienwohnung Ipanema,72142622,Konrad,,Ipanema,-2.298.244,-4.320.647,Entire home/apt,840,2,38,2022-12-11,0.63,1,296
10097656,Apê Tijuca- Próximo ao metrô,51817880,Hálen,,Tijuca,-229.203,-4.323.224,Private room,211,1,0,,,1,365
676319040499688217,Linda kitnet equipada na Ilha do governador,309320681,Samy,,Jardim Carioca,-2.280.807,-4.318.916,Entire home/apt,97,1,9,2022-12-12,02.08,3,357
621002401285152593,"Quarto de solteiro N.03 com  3 camas, na barra",445989773,Maria Da Penha,,Barra da Tijuca,-2.300.149,-433.697,Private room,175,1,3,2022-09-11,0.80,4,174
586915903065600744,Samambaia - Ipanema station,54233024,Laurent,,Santa Teresa,-22.923.908.233.642.500,-4.319.076.919.555.660,Entire home/apt,1300,3,3,2022-11-15,0.52,5,361
700900244182557961,"Canto da Sol! Simples, aconchegante e fácil",458605400,Raissa,,Catumbi,-2.291.767,-4.319.679,Private room,60,1,8,2022-11-21,2.00,1,77
"7,01991E+17",Lindo Condomínio para o seu descanso,325452086,Márcia,,Jacarepaguá,-2.296.871,-4.341.624,Private room,600,1,0,,,1,365
52498200,Ipanema 3 quartos 2 minutos a pé praia R$ 450,408071697,Gabriela,,Ipanema,-22.984.659,-43.201.992,Entire home/apt,843,3,36,2022-12-29,2.42,7,88
23503685,Excelente apartamento com ótima localização,175521379,Alana,,Estácio,-2.292.119,-4.320.827,Entire home/apt,150,1,6,2019-03-05,0.11,1,175
699836916838125427,Apartamento aconchegante para viajar em família!,389231275,Caio,,Jacarepaguá,-229.676.116,-43.393.666,Entire home/apt,700,3,2,2022-11-14,0.54,1,361
42170325,Balança Mas Não Cai camarim do carnaval oficial,9449475,Maria,,Centro,-2.290.653,-4.319.406,Entire home/apt,149,90,1,2020-02-25,0.03,15,272
51726320,REVEILLON 2022 HOTEL NACIONAL,276250153,Victor,,Rocinha,-2.299.343,-4.325.166,Entire home/apt,750,7,0,,,1,365
31121190,Quarto maravilhoso no Flamengo,232584447,Adriana,,Flamengo,-2.294.025,-4.317.663,Private room,300,1,2,2019-01-31,0.04,1,0
22350936,Rental Residential Flat (rent season and monthly),83272038,Giovana,,Copacabana,-2.297.263,-4.319.218,Entire home/apt,241,5,1,2019-10-07,0.03,1,273
700834313023581279,Muriqui - Divina Elegância,47584281,Renato,,Jacarepaguá,-2.296.921,-4.339.202,Entire home/apt,750,1,1,2022-09-05,0.26,118,364
